ipc,l1_miss_rate,l2_miss_rate,branch_miss,instructions,label,stall_ratio,mem_pressure,perf_score
0.8514734703351641,0.05794264679621827,0.02019118997480014,0.07405035598252299,470179429,0,0.14852652966483593,0.635594386680876,1.3188985033044538
0.9280436101697888,0.04629385667913894,0.02096794955683772,0.07208638576487472,488149401,0,0.07195638983021124,0.6045344178533102,1.5101572559786447
0.833350219971418,0.05388578604530964,0.028694498318987897,0.10837062690296073,525430418,0,0.166649780028582,0.7894331105609965,1.0424264506465342
0.878911648440673,0.049530794211208165,0.024826987422955853,0.054613390069066015,528600313,0,0.12108835155932696,0.6946629253039498,1.2472795387405442
0.8123169355505342,0.05949554135441324,0.009233285400643778,0.0607058914849857,467305080,0,0.1876830644494658,0.4226478734305285,1.8775475055720348
0.8321229771739319,0.040103718634296626,0.008940690443352465,0.06439601741765075,476062071,0,0.1678770228260681,0.33922868340423584,2.3827452231658213
0.9545714203425942,0.0637570681331162,0.02025443850928009,0.03745545159297009,581917986,0,0.045428579657405765,0.6601170427180666,1.424484619090943
0.7781268262921314,0.054599721429391165,0.01076906068880953,0.04846007035618006,525744179,0,0.22187317370786863,0.4337800994937553,1.7534063090701544
0.968395531111202,0.07558199285668253,0.016551361129679133,0.07573086441299123,452121552,0,0.031604468888797976,0.6333551940203128,1.5052268795091543
0.976365771658457,0.03909600922557154,0.0262344585776736,0.05647653326890439,504225257,0,0.02363422834154305,0.6810732084557581,1.4128253847956298
0.8163483741787713,0.02103744621806311,0.015489742228212448,0.09711111318041424,461058147,0,0.18365162582122874,0.3939446294365014,2.02094127434636
0.7374671122521422,0.060010460925671416,0.018977643895069393,0.05051735735915788,504890664,0,0.26253288774785777,0.6195947216040736,1.1713362373388911
0.8375458211686336,0.047963262498230345,0.010600378074304775,0.04864281149269088,541967455,0,0.16245417883136637,0.40386061147901686,2.02373890613917
0.9522131916630739,0.050281811573691285,0.023033615295680914,0.09064012397643886,468498751,0,0.04778680833692606,0.6617995522083835,1.4174067078980572
0.970271864141372,0.057250957868479974,0.01938645533202138,0.09106298312758418,488947876,0,0.02972813585862799,0.6167329381143475,1.54814244654291
0.8976125620349531,0.05529692754356731,0.02389468251756057,0.061918634205279995,494636761,0,0.1023874379650469,0.6990813605254806,1.2658809157947082
0.8523804911596596,0.050213116486719424,0.02150553669595871,0.05968242346020043,536959024,0,0.14761950884034036,0.6309631998660519,1.329843103844011
0.8656676204078145,0.04776534017628148,0.026154372565773677,0.09716028390604291,440551829,0,0.13433237959218547,0.7141488120205994,1.1954277988695912
0.9901816354738898,0.06521316051922452,0.012175986143189724,0.07699514022403481,555291653,0,0.00981836452611018,0.5043723649406926,1.925028837013937
0.7614779273006663,0.04646833707189312,0.025152902928120287,0.06348692634395717,531170356,0,0.23852207269933368,0.6889314068499782,1.0894887822148094
0.8569637654590537,0.034434181013402496,0.02307885574885571,0.09550310988069566,481844166,0,0.14303623454094627,0.5993138390307242,1.4064406723836809
0.8671274995304163,0.043986323560487865,0.030121548116434263,0.12563303673077686,564204789,0,0.13287250046958365,0.7783762565706367,1.0998904296057066
0.9232321694161659,0.06030283454031843,0.017459299011763445,0.07886823022200208,542979243,0,0.07676783058383407,0.5903973183965426,1.5377020201919047
0.8057080555722254,0.06289752754082746,0.02249842555151467,0.08037638099481197,422424387,0,0.19429194442777464,0.7015586211936032,1.132314375196089
0.14793648068786674,0.09460280856586747,0.11649410940191973,0.2542282552330779,108193732,1,0.8520635193121333,2.7082934223018644,0.054422557724689416
0.8142853108359577,0.04831856181415211,0.020490337697694722,0.09899189142728977,567555704,0,0.18571468916404232,0.6030810012105029,1.3281855239816358
0.43349549041492813,0.36990736325612683,0.345774476023298,0.08702330935254168,332151566,1,0.5665045095850718,8.395118973490469,0.05157517600668853
0.8338245878052885,0.05474698232879953,0.02443827712936918,0.0799937265477645,476770946,0,0.16617541219471155,0.7077534719025818,1.161714461087916
0.8520872840168667,0.06161878302608191,0.02279069757259253,0.0833611961193364,520738644,0,0.14791271598313327,0.7022890835561783,1.1962660999417978
0.7915255968046464,0.0577966053226934,0.017076911346714,0.05046150144936197,511643404,0,0.2084744031953536,0.5727246482250536,1.3583183742365947
0.8408368123797906,0.062004139079444257,0.02103633664699472,0.12542899490845594,554002802,0,0.15916318762020942,0.6687432892576715,1.2388141815728266
0.8587515835683914,0.052987529083656865,0.01632913100610752,0.060283923826643465,557301378,0,0.14124841643160857,0.5385327364567779,1.5655429958756117
0.7089567875709812,0.06380091354147452,0.020775953419294897,0.10394493847290456,519665352,0,0.29104321242901876,0.670722722551796,1.0414766013882208
0.7585623761735502,0.06364140429973844,0.02243936142435537,0.08874626374077922,528558970,0,0.24143762382644984,0.7033528456860612,1.0633761129024573
0.814456539193911,0.05020793707675408,0.026000394782134305,0.08672289926052458,521089003,0,0.18554346080608897,0.7208396439497025,1.1144120956442851
0.7355379918305561,0.06133770096867065,0.02135028679195711,0.10581288921845095,572637777,0,0.2644620081694439,0.6723565397138248,1.0779379239759836
0.8108448445985422,0.03765651128120078,0.016965674110714122,0.043124128330385085,457380661,0,0.18915515540145778,0.4899395273390855,1.6218858487030257
0.934673958947967,0.04778746376414228,0.025621766799352512,0.08888396654581344,505124232,0,0.06532604105203299,0.7035851910436194,1.3098281335981832
0.8347729057533113,0.06208366230593143,0.01860119915752083,0.07903822985338455,553842407,0,0.1652270942466887,0.6203586323741423,1.3242825002796839
0.958451028704396,0.042008079933497464,0.014051666704548195,0.08001365637914966,565584672,0,0.041548971295603976,0.4490656538249537,2.0878299666257822
0.812926584575003,0.06317394065634326,0.01196220067815513,0.07812727622521659,501131542,0,0.187073415424997,0.4919397761884756,1.6195699626517615
0.8972523864553847,0.04526160652929084,0.018074890941435683,0.08286097539757904,511374793,0,0.10274761354461526,0.542544244945877,1.6238561792337056
0.9496868153998103,0.04761067900830306,0.016516140907852125,0.10058914963196715,532615307,0,0.05031318460018974,0.5207655341902547,1.7892774760679764
0.9066685157839482,0.05467693171765434,0.018852256723198266,0.053344452050407005,561499518,0,0.09333148421605175,0.5957528613345826,1.4967630755988413
0.9752419223387472,0.06100959634998571,0.02789059028781092,0.05641261756734765,435471928,0,0.02475807766125282,0.8018501911561613,1.201258474731525
0.8153953449744303,0.04196821049319655,0.020016877532985804,0.08246156403312363,518008209,0,0.18460465502556966,0.5682103926325023,1.4102052736583681
0.9158536467169531,0.04044877420650647,0.020953177956325123,0.07321755441459923,526161159,0,0.08414635328304687,0.5808586559525284,1.5500384694212483
0.7885761947916697,0.052871241652018244,0.01863003459085348,0.051540501494766536,530986939,0,0.21142380520833026,0.5840856584251426,1.3273779355019286
0.8898398632996359,0.06711708480142344,0.017258563517546996,0.05609412472801511,472697910,0,0.11016013670036406,0.6136396095566337,1.4268494971514927
0.8472252090090575,0.043875626253595625,0.01878308010312491,0.06059751479240713,404434155,0,0.1527747909909425,0.5511641070768807,1.5097637185355226
0.9006225492885027,0.03984178181021603,0.019734396734912275,0.11840735004288522,499702264,0,0.09937745071149728,0.5540550619391096,1.5966926104560444
0.7958270630790311,0.06490726136849953,0.018214853995966954,0.09148142441788003,509971199,0,0.20417293692096894,0.6239261253933372,1.2553940139085416
0.7643932186939077,0.04630389663956366,0.014261543050921664,0.09826947464034813,552003090,0,0.23560678130609225,0.47044644757668796,1.5910060789280718
0.8956712408554534,0.037561367646087154,0.013747961330151413,0.10366987333779856,487182966,0,0.10432875914454665,0.42520469718737686,2.0580458957450616
0.3358447303746952,0.06068072269248621,0.03259679372818944,0.6006303705785043,393658473,1,0.6641552696253048,0.8946587653337336,0.3712391271097675
0.76718061420645,0.05381158384882778,0.021197022502676886,0.07247398550150008,433343582,0,0.23281938579355,0.6391867854488489,1.1817563625790997
0.8076191836986368,0.04740957854179297,0.017733757954884934,0.040977962719227504,556977776,0,0.19238081630136317,0.5443134732648706,1.4569719529669953
0.9450714618758467,0.04194129933503812,0.019063354907968125,0.07607438697224127,548391301,0,0.054928538124153325,0.5490322954995149,1.6905489530464286
0.8748726052478404,0.03829886973940641,0.02529968192023311,0.06961207256347747,398188974,0,0.12512739475215962,0.6591891173622878,1.307362272560985
0.8111709161736717,0.04164652946740243,0.030498608945832575,0.06529393078636095,516222930,0,0.18882908382632835,0.7765582967862612,1.0312915387047257
0.9522141457518807,0.07165002344901084,0.015412485894928683,0.06335877390300287,375096949,0,0.04778585424811932,0.594849811694617,1.5742984908667619
0.8019826498272964,0.05393317839394372,0.01425602982420672,0.08268592994495585,451670605,0,0.1980173501727036,0.5008533100599093,1.5698883300437956
0.8858166848013852,0.0522323891412916,0.01446853243794183,0.08372832339488093,525154518,0,0.1141833151986148,0.498300205324003,1.7427037713603597
0.728145047617298,0.040806154084135765,0.02126120198213339,0.07327226109177727,474938294,0,0.27185495238270196,0.5884486559792108,1.2167210007780394
0.9021113001044638,0.058949243769444416,0.017739548335834597,0.11046477243424517,407033161,0,0.09788869989553617,0.5905879417944696,1.5020469731861186
0.8736896221651661,0.05078635190316091,0.023352403086206064,0.10083449328117702,529774544,0,0.1263103778348339,0.6701934693367649,1.2844722296688222
0.8573408621228401,0.06500759790634311,0.019302768621595003,0.08468048908706297,480582653,0,0.1426591378771599,0.6460857640572725,1.3067512040209415
0.7373230962909152,0.06109699841956223,0.02511854773053491,0.06326158592407441,528898926,0,0.2626769037090848,0.7467589482889471,0.9743169842365565
0.787339736613101,0.06189470488924641,0.020509281476309933,0.09903099541148086,497203977,0,0.21266026338689903,0.6577644490831842,1.1790680646357996
0.8912038149044839,0.035973947282003066,0.01843470984738423,0.09800797176790127,457157406,0,0.10879618509551614,0.5125899860756968,1.7053595335739815
0.7969900992843323,0.04773515901150168,0.02183740832737152,0.06068670392953584,524820005,0,0.2030099007156677,0.6276888025934372,1.2498104028846477
0.7701316767408967,0.051085597057765234,0.028129794576810314,0.08759535272081792,462061737,0,0.22986832325910334,0.7669382797672673,0.9912391972391815
0.8826602204571578,0.049805803941122676,0.022814404300871775,0.039630242712227245,447693945,0,0.11733977954284225,0.6555113017819263,1.3262888520357337
0.7003366463179315,0.034374541431134574,0.024292255583283327,0.08448679313556165,572605884,0,0.29966335368206853,0.6233432773902048,1.1057773427449706
0.7758455622737533,0.05558326912521723,0.022183692758667547,0.07523779127375892,549881603,0,0.22415443772624666,0.6660069316742199,1.1476887675578562
0.9106006168037843,0.053946715298229815,0.02018968917723801,0.08263855933543915,520884037,0,0.08939938319621565,0.6195806447376795,1.4463605646313895
0.8657488988695299,0.06047098302612155,0.011154620475554409,0.07586777440607907,465555722,0,0.13425110113047012,0.46497634161557433,1.8227200452232846
0.8018634710216482,0.047426234625766554,0.02403561298318655,0.030233452931740214,543111175,0,0.19813652897835177,0.6704171981667972,1.178487952953064
0.7499109138891757,0.043222550294751486,0.01343890403284297,0.08665215020648395,563628508,0,0.25008908611082425,0.4416682818358653,1.6603134292296635
0.9264113856400991,0.06702214944635237,0.015840888958847776,0.05489729256053211,475121375,0,0.07358861435990094,0.584906376962365,1.5572389564395368
0.9324799617996761,0.0444969484615458,0.013270645382633926,0.11469873151673618,449015234,0,0.06752003820032393,0.4434007014988617,2.05663546332651
0.7360201451029235,0.07142270358611864,0.01345589800440444,0.10307801468511495,539179483,0,0.26397985489707654,0.5548087744325634,1.3031315702245738
0.4743887410542169,0.2700302618902844,0.265326727590356,0.05756939705149945,295606610,1,0.5256112589457831,6.386655599368257,0.07416199507459308
1.0,0.054956818879726047,0.014989062721092638,0.0558104612916239,423476929,0,0.0,0.5196085299407569,1.8881871107926869
0.8440443267387066,0.06914031353866787,0.023015937155411715,0.04260367320935672,511592104,0,0.15595567326129345,0.7368799972629058,1.1300936292736172
0.8026084860608904,0.056963874474567154,0.03474547212654363,0.08645949007235336,534523634,0,0.1973915139391096,0.9227649404291413,0.8604616782569366
0.7958886158352584,0.04802661579692674,0.021762524841784398,0.0862221998228639,453026837,0,0.20411138416474162,0.6273569600233949,1.248732916960763
0.8694671559458154,0.049486062764115143,0.0118476337814243,0.054419385275604276,521725132,0,0.13053284405418464,0.43489692668494656,1.9543114456295805
0.971842388512642,0.04353063222294426,0.0184601923518048,0.11775375314680381,523631517,0,0.02815761148735796,0.543326375927873,1.7563637498446725
0.8869682779410616,0.05141716913639905,0.014570874355574073,0.10710885602210991,494935964,0,0.11303172205893841,0.4970861636570777,1.7491470710703183
0.8511143433530357,0.05168460976269615,0.014540330498023436,0.08014356933815885,484235167,0,0.1488856566469643,0.4975450490112533,1.6769237430472201
0.8947832358344832,0.05082439752934503,0.017563985394025365,0.08928739727093149,637760887,0,0.10521676416551684,0.5545772979978875,1.5848728579905302
0.9636403398391884,0.06000582318042978,0.02608979576152779,0.07268988126029469,559078385,0,0.0363596601608116,0.761819207952275,1.2485311714330574
0.9060247903527193,0.06314914453584047,0.023113556119501343,0.07955442041632574,536095174,0,0.09397520964728068,0.7148677005333888,1.2499174534691329
0.8468355876914676,0.04680946064333382,0.022865639066206,0.07671329588229217,524309239,0,0.1531644123085324,0.6445506238974553,1.293766374629774
0.3164824971428961,0.04926311341082247,0.03344582228537168,0.5155539594829841,404120574,1,0.6835175028571039,0.8659688993507235,0.3612942164698723
0.9443552096577029,0.046346784486878914,0.019582810151048197,0.11945084353579616,541983193,0,0.05564479034229708,0.5770433409684796,1.6086635240589648
0.7982741692605979,0.03581634267066969,0.018064346751052427,0.11060390397726702,521034981,0,0.2017258307394021,0.5045523057037273,1.5513955732232867
1.0,0.04819520086409375,0.02299397194780955,0.09385711511635624,502793196,0,0.0,0.652660242412566,1.5090689556978272
0.8679030361311119,0.047907781262554724,0.01666110221765557,0.084860094441088,521610834,0,0.13209696386888814,0.5248531694033303,1.6226940135725927
0.8721352639464015,0.04246035411133324,0.015824285491849884,0.059955659621465505,491231077,0,0.1278647360535985,0.48632712628233066,1.7571783160010002
0.8649287298525086,0.04379152401748884,0.023343274023789534,0.09096639255108997,481218316,0,0.13507127014749143,0.642031576545746,1.3265135630924858
0.8765010745122851,0.05543600154594433,0.021312806645009626,0.055957009478478224,548099359,0,0.1234989254877149,0.6480001390839698,1.332068220733965
0.750177345442812,0.0358628550309502,0.025962537562389875,0.11882434872927498,524678010,0,0.249822654557188,0.6627021713715984,1.115170096616823
0.7543034700735463,0.032602862212219,0.01948389123533752,0.06941335775103258,515926050,0,0.24569652992645374,0.5200892735556264,1.4229744077143476
0.7171231253187207,0.06340450446023145,0.020907133100569856,0.10606556074632127,491487087,0,0.2828768746812793,0.6717606798523229,1.051869294477437
0.845237971515056,0.050760053914124116,0.022021473774808488,0.08092005494506549,485660288,0,0.15476202848494403,0.6434696911526662,1.2934616294508265
0.7367703406359668,0.05998010109859653,0.021882047630487584,0.06586214864025303,424988906,0,0.2632296593640332,0.6775613570041378,1.0715703160605823
0.2219873274516104,0.16668066290526873,0.12214339830519191,0.21800638897232835,94001779,1,0.7780126725483896,3.1095906177249133,0.07115912138930063
0.9003703073538889,0.053216978061960137,0.01248459849120091,0.10274629084729459,460373827,0,0.0996296926461111,0.4625598820718587,1.905304156176711
0.8603376945580182,0.08193107567844861,0.023341702443590406,0.09469275090918661,484517514,0,0.13966230544198177,0.7945583515856025,1.069329145440461
0.8288274533409635,0.04011408892849083,0.030118031096148197,0.09950624916955958,590670384,0,0.17117254665903647,0.7628169776369272,1.072475731414832
0.6740955234703934,0.04894051645695865,0.024776502791188766,0.09521693308622955,556118710,0,0.32590447652960663,0.6912921216516099,0.9612193017124362
0.8440453256719963,0.045706977754827405,0.019691179000699357,0.03848823981842934,445236474,0,0.1559546743280037,0.5766514910332967,1.438750840273737
0.7515308546852836,0.057011727423108984,0.012662373671237799,0.07464717818202413,500211492,0,0.24846914531471642,0.48129438311719186,1.529695597000171
0.8130179769035966,0.03486285607387173,0.01497972701578995,0.08318925013608258,464604452,0,0.18698202309640344,0.43904596461128587,1.8105451133658022
0.8303689507197703,0.05594754341665286,0.018829900704465094,0.0780675265997022,549318825,0,0.16963104928022965,0.6003881877559133,1.3603948558909935
0.8442391902735733,0.03705318524279094,0.0078059142086178545,0.11509866143294484,509466415,0,0.1557608097264267,0.30433102514352084,2.685828387090014
0.9513528919349298,0.06672572386837704,0.024434436950486502,0.06237863326677416,458196892,0,0.04864710806507022,0.7555916344832382,1.2426375225182253
0.930282631831362,0.0616082678737852,0.01932860418906848,0.08036803261566876,514862213,0,0.06971736816863805,0.6330051552765104,1.4467732088886818
0.3576535910142781,0.060460792216331515,0.02965183273349946,0.5104576435066813,399673985,1,0.6423464089857218,0.8348798235353153,0.4233188922866123
0.8693569817252828,0.07075260872625266,0.01615428825106351,0.054256728628315,450750343,0,0.13064301827471725,0.6060961999262808,1.4110734359817605
0.7170783950184831,0.032315606344371486,0.015368094350092308,0.11715404687075465,547260576,0,0.28292160498151686,0.43662431237933214,1.6055516351054482
0.8395885556505852,0.04813028697014554,0.014499228835141525,0.12640081444034518,483172370,0,0.1604114443494148,0.4825057245834127,1.704728521400951
0.8497117968727546,0.05953125045376087,0.01172556281885852,0.0848576402630055,528242117,0,0.15028820312724545,0.4726362581922139,1.7605635350636044
0.8728692312579924,0.06032546204341657,0.015807071007763844,0.0863904934156591,509545826,0,0.12713076874200757,0.5574432683289432,1.5382493369398749
0.8688491646486852,0.03384868184094491,0.02732088619376219,0.06336090165011098,441151894,0,0.13115083535131478,0.6818124512390235,1.2559027567263241
0.92800957867342,0.05148667457202112,0.02445191581759893,0.10799189290291587,523651914,0,0.07199042132657996,0.6949850146400631,1.3163536236968445
0.8378571923971533,0.031637946268967036,0.023916952546412976,0.073397598120671,477118337,0,0.16214280760284672,0.6048908360041276,1.362611285349403
0.8675320262131151,0.07231300146192632,0.021792268091048103,0.08437068084821892,566263804,0,0.1324679737868849,0.7250973676686674,1.1801593426520611
1.0,0.05486501643826202,0.028372462166737687,0.08515951962442361,446166043,0,0.0,0.7869093090878019,1.2548479338817988
0.9156385744957891,0.055462842480037,0.020706285700437317,0.09385715168474873,458896199,0,0.08436142550421089,0.6359770839288943,1.4174474563815607
0.7811669307772838,0.05513600106569717,0.024879083596723545,0.09357893975524466,510834155,0,0.21883306922271617,0.7181256761972595,1.072846290570386
0.7635149337920082,0.058712972974572446,0.019803463561861846,0.10436389423508512,547565312,0,0.2364850662079918,0.6309211631355267,1.1912774576778302
0.9056965091850735,0.07589563642018614,0.024511385868933235,0.07137748860849802,488530883,0,0.0943034908149265,0.7938102630594093,1.1267540995780168
0.8707778001377185,0.04511150578213726,0.03028271782414771,0.04336635505587948,497344659,0,0.12922219986228145,0.7861003796115033,1.0938040257720487
0.7773949070366721,0.031334633829269404,0.01872522103223151,0.04504726980343477,453220185,0,0.22260509296332787,0.4998429559617078,1.524773261935699
0.8698576469040269,0.05693105607263144,0.016871613562518938,0.054129847495918086,559655647,0,0.1301423530959731,0.5651564955409045,1.5123842878379934
0.9018150830480554,0.05059630369920175,0.016037900395000193,0.07172788933156712,500900843,0,0.09818491695194465,0.5231432226968109,1.6915062307017295
0.9035738039064031,0.043486431062081714,0.0213174360766553,0.05717982980494524,461932236,0,0.09642619609359693,0.6002944457814329,1.4805538705983954
0.8649163451815541,0.04446411758292006,0.015230302903016777,0.054901546639954155,482634885,0,0.13508365481844586,0.48246252839201575,1.7563089480242715
0.8931128034947726,0.07006092888159124,0.02406602593373989,0.11870308080120459,583868854,0,0.10688719650522738,0.7615642342011627,1.1575352561792278
0.7431724513031919,0.04916894427371306,0.016751173865758664,0.07346607573627272,514578183,0,0.25682754869680813,0.5316992544100255,1.371928141404947
0.9133330155170348,0.048559124442783846,0.018064501487627994,0.06821456696421388,545026653,0,0.08666698448296517,0.5555265275236952,1.6150135688882723
0.8337563691165606,0.05301791899819466,0.01717612997914529,0.10933081718557205,497130464,0,0.1662436308834394,0.5555942755756844,1.4741244830809683
0.8058221564575223,0.05288693629279857,0.02589862604180355,0.06552019336514782,506534501,0,0.1941778435424777,0.7295202660072653,1.0896552717996855
0.7776546699916473,0.03880382566710989,0.014345557823370422,0.05897380176721311,472450909,0,0.22234533000835266,0.442126459135848,1.7199937191864048
0.734153252680214,0.024460788650980454,0.01760581271995798,0.07431230700786981,497631464,0,0.26584674731978597,0.4499594090030814,1.5961261761585046
0.40815547403310093,0.04878248897144112,0.022978802168692053,0.5558696304824754,403704394,1,0.5918445259668991,0.6547059992596056,0.6140391007268357
1.0,0.05061679849847972,0.02611784441209314,0.05554209960888872,539200138,0,0.0,0.7248240822357817,1.3608699336001508
0.8766929684229559,0.059039348410861954,0.020290113674041977,0.05041111553720552,391421429,0,0.12330703157704415,0.6419596671242873,1.3447043009423252
0.7820124504428166,0.04632972160916678,0.018985096813021716,0.0616374603316685,545945742,0,0.21798754955718336,0.5650208226971014,1.359972403738065
0.893767790493603,0.06085895565831578,0.02267252824240275,0.11522376249734748,490153909,0,0.106232209506397,0.6968863874813181,1.264372615347928
0.1939754394148027,0.09134853689045151,0.13541500419237573,0.2004035109385788,108378305,1,0.8060245605851973,3.0736942314093207,0.06290359058269904
0.7954412601601761,0.05708303847201064,0.018938955150494242,0.0950219890901462,528338586,0,0.20455873983982387,0.6071112568979273,1.2889754501622148
0.867316687166558,0.03630197020420922,0.023953127995813846,0.039483842537772464,567778646,0,0.13268331283344204,0.6242704407331138,1.3674241009309538
0.9375353214776758,0.0585277367512222,0.017602535163003783,0.06734489940229922,521266065,0,0.06246467852232418,0.5861616502649645,1.5726193072985952
0.77622677406579,0.06374876419148184,0.02309855722983068,0.06561781097101628,546873874,0,0.22377322593421,0.716966201362541,1.0677618472645918
0.8473797383827201,0.028781451009914055,0.022986141091266926,0.08746697119422797,471721181,0,0.15262026161727993,0.5748486258649947,1.4488872862263122
0.44292351813310765,0.28827440007888017,0.18230916673426684,0.08038916511037766,268892525,1,0.5570764818668923,4.799280935000858,0.09209765952943415
0.8723217220616272,0.044573262002659784,0.02924304416648206,0.0781631047133009,510569828,0,0.12767827793837283,0.7631539313402803,1.1282639674992496
0.9544383045723464,0.050103526198433807,0.023329621260272305,0.07277074466612028,479534576,0,0.04556169542765365,0.6670065299991813,1.4097918739033442
1.0,0.0561277390506257,0.015496896326760656,0.05413716912482705,485287874,0,0.0,0.534448882737716,1.8367197209985684
0.8209729151648273,0.043499974191765406,0.012974050765982126,0.08365002061198427,499295051,0,0.1790270848351727,0.43348091208670414,1.8512023692336963
0.9245024095292959,0.04328376632061949,0.01590371070139251,0.06286455812346414,510318088,0,0.07549759047070415,0.4912092793103282,1.8445436820352281
0.9132825557634437,0.06105525932957984,0.03206307710806458,0.07032877032306926,469617682,0,0.08671744423655625,0.885482579479611,1.0198775237974778
0.8519608139407154,0.048270539400765776,0.019220509110316662,0.07845113078548013,412888915,0,0.14803918605928457,0.5774923398093964,1.450164974435449
0.8588738071767893,0.05436323669674033,0.020919247723768474,0.07222958449633982,484088123,0,0.1411261928232107,0.6358379012623308,1.3298597147954099
0.8471339168712039,0.050768218910602556,0.02044328795480719,0.08404657592845605,423120760,0,0.15286608312879613,0.611938634738554,1.362086015491409
0.4573777001254808,0.0702876899142348,0.038366819730762614,0.5735580469390581,422398340,1,0.5426222998745192,1.0484871542721914,0.43210510234294774
0.7317182407706058,0.04827372700059181,0.015887900338088998,0.09429219581273236,546621743,0,0.26828175922939423,0.5108529147641472,1.4048462051939226
0.92196799003466,0.05919076482987769,0.022091991104443418,0.11352786054416406,447245531,0,0.07803200996533999,0.6786028814083791,1.3388965032341806
0.8999295853641724,0.03790305257158893,0.02347768878782889,0.058156727345638204,584971799,0,0.10007041463582755,0.6211659860429335,1.4258207908291132
0.7977336613941031,0.042300267689413584,0.013348431871305052,0.06533687605780007,609811157,0,0.20226633860589693,0.4361697081837554,1.7879601567786303
0.7839602242565991,0.0438659733645906,0.02250332860690605,0.05268351689169122,416945829,0,0.21603977574340094,0.6255304655964834,1.2335525465656558
0.9680284973559641,0.031980195624199806,0.023085029747883488,0.0731818424530784,502374673,0,0.03197150264403592,0.589621377454469,1.6143995757213798
0.9726191130402062,0.055792914996010884,0.013236648570782328,0.046253113057785795,458769387,0,0.027380886959793793,0.4879046313996901,1.9534245148634535
0.4273292945808073,0.4521088955267365,0.2715373982886581,0.0762664207537311,295902466,1,0.5726707054191926,7.239183547880107,0.058948610110137446
0.9014178207894035,0.049451059993837136,0.015877429192361632,0.06536736522182944,484062584,0,0.09858217921059653,0.5153528238225812,1.7158332075394431
